Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
1565000	1565	0.114250182918274	0.223628658281217	6.11075853056453e-05	13392593	1530106.2	844575.5	0.0500097768046572
1566000	1566	0.114030768683046	0.22310004421228	6.10145734051322e-05	13370023	1524594	839325.2	0.0497736297275211
1567000	1567	0.113685056903171	0.22255934675162	6.08759715776139e-05	13365951	1519508.9	834796.6	0.0495326628265078
1568000	1568	0.113768834387744	0.222721165061658	6.09610511889104e-05	13348058	1518593	834895.2	0.0496047173664224
1569000	1569	0.113604545660039	0.222529126923791	6.09815653740864e-05	13316086	1512767.9	831259.4	0.0495192123294645
1570000	1570	0.113414353487887	0.222263187427726	6.08646437801661e-05	13335365	1512421.8	830309.7	0.0494009244855325
1571000	1571	0.113448684791674	0.222327024917944	6.09020653890324e-05	13326634	1511889.1	830248.1	0.0494293060088641
1572000	1572	0.113632151311885	0.222451372941429	6.09656146805188e-05	13313746	1512869.6	830736.2	0.0494846133235266
1573000	1573	0.113233756270613	0.221753637421062	6.06995874024363e-05	13346581	1511283.5	827442.1	0.049174675709472
1574000	1574	0.11347677306471	0.222223348423752	6.09358920486927e-05	13299430	1509176.4	828025.1	0.0493832165846644
1575000	1575	0.11366753944314	0.222225696892756	6.09972519345767e-05	13272967	1508705.5	826966.5	0.049384260359471
1576000	1576	0.112940049636228	0.221372392762947	6.06343230897622e-05	13329377	1505420.5	823238.2	0.0490057362775923
1577000	1577	0.112994874240005	0.221493285963918	6.06839529455254e-05	13322122	1505331.5	823668.4	0.0490592757270938
1578000	1578	0.113045540843211	0.221482264525649	6.06518325247295e-05	13334909	1507452	824546.6	0.0490543934994097
1580000	1580	0.112662901388192	0.221018610798715	6.03972773647876e-05	13391307	1508703.5	824129.9	0.0488492263193937
1581000	1581	0.112538999767982	0.220866969685162	6.02978710125461e-05	13417067	1509943.3	824441.8	0.0487822182979062
1582000	1582	0.112955720781331	0.22144239545469	6.05092886175563e-05	13392987	1512814.5	827629.4	0.0490367345047114
1583000	1583	0.112962891957377	0.221422482158947	6.05349476694585e-05	13379229	1511356.4	826682.9	0.0490279156054292
1584000	1584	0.112805012681068	0.221296105102515	6.04911113237582e-05	13383337	1509707.5	825710.9	0.0489719661335433
1585000	1585	0.112630333265785	0.221154766662437	6.04196918074391e-05	13397865	1509006	825241.8	0.0489094308175169
1586000	1586	0.112852277863907	0.221377814710525	6.05113825963861e-05	13384250	1510443.1	826394.1	0.0490081368460077
1587000	1587	0.113156782205173	0.221789060251258	6.06471236612553e-05	13373954	1513353.6	829116.2	0.0491903872471362
1588000	1588	0.113360000643842	0.221948823475665	6.0870343536084e-05	13295179	1507141.5	825787.1	0.049261280242232
1589000	1589	0.113221625647124	0.221748976385559	6.07577505319277e-05	13320480	1508166.4	825759.8	0.0491726085280433
1590000	1590	0.11288495313409	0.221362046787677	6.05660031360242e-05	13358217	1507941.7	824792	0.0490011557580297
1591000	1591	0.112823790929938	0.221062778417919	6.05514929662777e-05	13328508	1503772.8	821008.9	0.04886875200185
1592000	1592	0.112612483794708	0.220902043314613	6.05204081823491e-05	13322808	1500314.5	819076.7	0.0487977127405713
1593000	1593	0.112588787542402	0.220803521311574	6.05247478615374e-05	13309018	1498446.2	817578.7	0.0487541950235908
1594000	1594	0.11279033977927	0.221010739444155	6.05252835501835e-05	13333774	1503920.9	820925.9	0.0488457469496524
1595000	1595	0.112444556804102	0.220686679041601	6.0355135942362e-05	13369765	1503357.3	820186.8	0.0487026103064106
1596000	1596	0.112693641219765	0.220860304477461	6.03455415425636e-05	13395069	1509539.1	823517.2	0.0487792740938768
1597000	1597	0.112483838052821	0.22077163324455	6.02504430916508e-05	13426600	1510275.5	824295.6	0.0487401140454663
1598000	1598	0.112599842864378	0.220836349854787	6.03052337776229e-05	13410072	1509972	824014.3	0.0487686934171859
1599000	1599	0.112567501818191	0.220696316392846	6.03438469791893e-05	13375936	1505695.7	820992.3	0.0487068640693712
1601000	1601	0.112497499603103	0.22089662361739	6.02929317387049e-05	13422869	1510039.2	824848.8	0.0487953183255629
1602000	1602	0.112822530987181	0.221342785497448	6.04632000299291e-05	13401348	1511974	827152	0.0489926286917695
1603000	1603	0.112907599129325	0.22151730023024	6.04969059764698e-05	13407536	1513812.7	828827.6	0.0490699143012943
1604000	1604	0.0743982971611321	0.158140505919034	8.57226694622998e-05	3403258	253196.6	103947.5	0.0250084196123279
1605000	1605	0.113128396122126	0.222026766550676	6.0641372960063e-05	13405179	1516506.4	832380.1	0.0492958850649485
1606000	1606	0.113382713167247	0.222315017936994	6.07733222430351e-05	13381711	1517254.7	833407.7	0.049423967200326
1607000	1607	0.113260794590892	0.222243301803571	6.06756069173578e-05	13416187	1519528	834756.4	0.0493920851965533
1608000	1608	0.112943072342649	0.221675293924386	6.0579498627589e-05	13390082	1512317	828793.5	0.0491399359364627
1609000	1609	0.11335337321113	0.222162754880752	6.08355195313853e-05	13336076	1511689.2	829574.3	0.0493562896562051
1611000	1611	0.113011963131611	0.221713221157289	6.06588807607561e-05	13359629	1509797.9	827341.2	0.0491567524359409
1612000	1612	0.113035192679396	0.221704737733779	6.06592137394785e-05	13358460	1509976.1	827288.7	0.0491529907336038
1613000	1613	0.112669047838015	0.221301212125335	6.04634399132219e-05	13396208	1509338	826124.6	0.0489742264881425
1614000	1614	0.11273371873625	0.22106837226116	6.04588189820781e-05	13370077	1507258.5	823330.9	0.0488712252141987
1615000	1615	0.112607134380527	0.220801349743745	6.04651497008447e-05	13335005	1501616.7	819217.4	0.0487532360486596
1616000	1616	0.112721337370133	0.221109767208256	6.0572160394469e-05	13325077	1502020.5	820766.5	0.0488895291548892
1617000	1617	0.112781034915731	0.221229798634519	6.0688962427564e-05	13288251	1498662.7	819382.6	0.0489426238038698
1618000	1618	0.112437083391037	0.220799334510948	6.05094486127813e-05	13315244	1497127.2	817482	0.0487523461204775
1619000	1619	0.112248032266346	0.220678145910934	6.05944195370373e-05	13263355	1488785.5	813023.3	0.0486988440826874
1620000	1620	0.112258280770995	0.220749335131108	6.05786234693037e-05	13278836	1490659.3	814420.1	0.0487302689608264
1621000	1621	0.112222649545692	0.220701149731208	6.05886727709725e-05	13268637	1489041.6	813406.2	0.0487089974926772
1622000	1622	0.112755246734777	0.221475939888168	6.07689849033493e-05	13282785	1497703.7	820415.7	0.0490515919493473
1623000	1623	0.112654306590312	0.221265012415735	6.07408825465397e-05	13269767	1494896.4	818070.5	0.0489582057193353
1625000	1625	0.112670042485409	0.221353104561054	6.06121333884843e-05	13336814	1502659.4	822771.2	0.0489971968988171
1626000	1626	0.112626412740487	0.221379666490921	6.05434709332012e-05	13370290	1505847.8	824862.2	0.0490089567356315
1627000	1627	0.112485504488555	0.221193848924863	6.04123151246869e-05	13405874	1507966.5	825529.8	0.0489267188021952
1628000	1628	0.112367424022901	0.220939544844059	6.04178524595817e-05	13372615	1502646.3	821623.1	0.0488142824759
1629000	1629	0.112579759015131	0.221063531336042	6.05088449828817e-05	13347394	1502646.4	821442.5	0.0488690848867612
1630000	1630	0.112446982045694	0.22093863565787	6.04533707678457e-05	13356796	1501931.4	820884.7	0.048813880726361
1631000	1631	0.112332632879849	0.220644897213171	6.03713232686872e-05	13357537	1500487.3	818854.3	0.0486841706662107
1632000	1632	0.112261259002857	0.22051407300534	6.03310748236977e-05	13359509	1499755.3	817990	0.0486264563934043
1633000	1633	0.112187471926541	0.220620139638564	6.03890941148861e-05	13346681	1497330.4	817608	0.0486732460141397
1634000	1634	0.111968905774967	0.22036451157103	6.02840305529095e-05	13362224	1496153.6	816399.2	0.0485605179599386
1635000	1635	0.111664656735388	0.219832525124945	6.0109206425424e-05	13375250	1493542.7	813152.8	0.0483263391028097
1637000	1637	0.111689763817899	0.21981861853727	6.0188768101564e-05	13338225	1489743.2	810895.1	0.0483202250556336
1638000	1638	0.111867662208936	0.220031693303546	6.02715501995082e-05	13327410	1490906.2	812016.7	0.0484139460580256
1639000	1639	0.112317105271943	0.220783077303946	6.04702455208146e-05	13330551	1497248.9	817966.6	0.0487451672238004
1640000	1640	0.112416995190309	0.22094351766027	6.04697978525333e-05	13350130	1500781.5	820413.8	0.0488160379960941
1641000	1641	0.112320257238387	0.220844473249845	6.04349997410633e-05	13353528	1499871.7	819748	0.0487722813650013
1642000	1642	0.112209993825785	0.220599628148516	6.0422087957301e-05	13329630	1495717.7	816510.2	0.0486641959392633
1643000	1643	0.11224629954221	0.220674660116425	6.04375748098974e-05	13331864	1496452.4	817197.1	0.0486973056174997
1644000	1644	0.112060581936191	0.220377874749654	6.03153129358847e-05	13349986	1496007.2	816004.3	0.0485664076791743
1645000	1645	0.111885396691294	0.220101083084267	6.02200491014389e-05	13358637	1494636.4	814380.3	0.0484444867748673
1646000	1646	0.111809669974376	0.219983567574529	6.02289119318733e-05	13340449	1491591.2	812355.6	0.0483927700028174
1647000	1647	0.111872095776659	0.220248216269993	6.02148971589663e-05	13378792	1496713.5	816436	0.0485092767701136
1648000	1648	0.111620527885005	0.219923970980593	6.01149458340526e-05	13383824	1493909.5	814080.4	0.0483665530118728
1649000	1649	0.111711021810388	0.219991554475519	6.01252213572703e-05	13387474	1495528.4	814971	0.048396284040555
1650000	1650	0.111864396632546	0.220334965992839	6.02747931522731e-05	13362736	1494814.4	815943.9	0.0485474972390653
1651000	1651	0.112032449222402	0.220507915906767	6.04011664747733e-05	13327777	1493143.5	815326.9	0.0486237409775456
1652000	1652	0.112087543131753	0.220598137052996	6.03773423869878e-05	13349214	1496280.6	817334.4	0.0486635380712524
1653000	1653	0.111911594943987	0.220440284015749	6.03479981186335e-05	13343083	1493245.7	815504.2	0.0485939188169443
1654000	1654	0.11216438733856	0.220765222775657	6.04935994392563e-05	13318106	1493817.2	816641.4	0.0487372835871855
1655000	1655	0.112435478070071	0.221252248970159	6.05508200302309e-05	13351662	1501200.5	822386.2	0.0489525576743532
1657000	1657	0.112428995317877	0.221234152381871	6.06741801508319e-05	13295250	1494771.6	818785.7	0.0489445501801249
1658000	1658	0.112147132622906	0.220798395234705	6.05657111838062e-05	13290404	1490480.7	815086	0.048751931338221
1659000	1659	0.112026503172658	0.22050983586264	6.05080239380019e-05	13280976	1487821.3	812457.4	0.0486245877121682
1660000	1660	0.111841892667597	0.220364182548166	6.03674573431258e-05	13325277	1490324.2	813761.1	0.0485603729501216
1661000	1661	0.11172967221463	0.220173848827746	6.03589370593903e-05	13306024	1486677.7	811135.8	0.048476523707623
1662000	1662	0.111858149313992	0.220234469844537	6.04263623144341e-05	13283658	1485885.4	810508.6	0.0485032217077043
1663000	1663	0.111944552101108	0.220497841323792	6.04708367836284e-05	13295869	1488400.1	813054.1	0.048619298028452
1664000	1664	0.11188137475753	0.220282712504567	6.03437307571128e-05	13325899	1490919.9	813438.4	0.0485244734283698
1666000	1666	0.11155102975457	0.219789895325341	6.02132392165279e-05	13323903	1486295.1	809443.5	0.0483075980871242
1667000	1667	0.111585533686398	0.220033034158729	6.02580565850722e-05	13333542	1487830.4	811557.6	0.0484145361210962
1668000	1668	0.111528211632635	0.21977228136831	6.02218775702656e-05	13317946	1485326.7	808910.7	0.0482998556578317
1669000	1669	0.111120422722587	0.219488184054125	5.99964872084117e-05	13383529	1487183.4	810008.8	0.0481750629393777
1670000	1670	0.111412887527238	0.219838235543244	6.01188072871843e-05	13371673	1489776.7	812217.9	0.0483288498067669
1671000	1671	0.111657436563507	0.220140060934267	6.02840935591439e-05	13334990	1488950.8	812488	0.0484616464281426
1672000	1672	0.111115044394176	0.219235772112282	6.01162728587837e-05	13299605	1477786.2	803440.8	0.0480643237736685
1674000	1674	0.110961557847178	0.219002628382015	5.99110970010299e-05	13362389	1482711.5	805412.9	0.0479621512382309
1675000	1675	0.110760271103483	0.218768155002552	5.98918589603801e-05	13342359	1477803.3	802240.6	0.0478595056432208
1676000	1676	0.110674676601131	0.218459561156074	5.98001264885355e-05	13345594	1477019.3	800381.5	0.0477245798605046
1677000	1677	0.110565610626042	0.218242850225301	5.97073940363735e-05	13360534	1477215.6	799690.7	0.0476299416744633
1678000	1678	0.11053530501571	0.218282931580679	5.97107244703797e-05	13363951	1477188.4	800039.5	0.0476474382194556
1679000	1679	0.110567549691388	0.218373041726013	5.96247371203458e-05	13413592	1483108	803634.7	0.047686785352671
1680000	1680	0.110686037680203	0.218433362159088	5.97017669852597e-05	13386393	1481686.8	802708.8	0.0477131337041234
1681000	1681	0.110546250884052	0.218182899434574	5.96346118530102e-05	13385809	1479751	800796	0.0476037776056773
1682000	1682	0.110747119357399	0.218548842285423	5.97687289564366e-05	13370541	1480748.9	802613.8	0.0477635964642988
1684000	1684	0.111143559174102	0.219116535647765	6.00134500155312e-05	13330705	1481622	804707.3	0.0480120561942784
1685000	1685	0.111070123708721	0.218966726237508	5.99670458583226e-05	13333094	1480908.4	803758.9	0.047946427199172
1686000	1686	0.111487263102332	0.219560960136879	6.00904776718892e-05	13350543	1488415.5	809529.2	0.0482070152162283
1687000	1687	0.111274006582628	0.219300889785345	5.99871082726137e-05	13364876	1487163.3	808238	0.0480928802606442
1688000	1688	0.111254404992106	0.219291213707612	5.99480301972661e-05	13381125	1488709.1	809105.5	0.0480886364093577
1689000	1689	0.11120206132691	0.219234986478519	5.99114562284391e-05	13390598	1489062.1	809192.2	0.0480639792962362
1690000	1690	0.110874831614645	0.218657496023395	5.96978119453867e-05	13415656	1487458.6	806339	0.0478111005672212
1691000	1691	0.110955677150703	0.218876268173288	5.97972819671726e-05	13397830	1486565.3	806790.3	0.0479068207694651
1692000	1692	0.110806861944567	0.218539092707146	5.98280144307951e-05	13342865	1478481	801072.2	0.0477593350412624
1693000	1693	0.110877296517872	0.218805870572429	5.98490709309469e-05	13366051	1481991.6	804232.4	0.0478760089969584
1694000	1694	0.110680710906036	0.218533570818829	5.97656789549075e-05	13370037	1479805.2	802297.7	0.0477569215748282
1695000	1695	0.110623651833857	0.218448226310961	5.96793091870926e-05	13398293	1482168.1	803324.4	0.047719627578405
1696000	1696	0.110549910213355	0.218276496867004	5.96804793858512e-05	13376711	1478794.2	800809	0.0476446290845313
1697000	1697	0.11062842850751	0.218365900182479	5.975561601149e-05	13354025	1477334.8	800204.1	0.0476836663625045
1698000	1698	0.110417054661761	0.218137423079376	5.9717376158246e-05	13343167	1473313.2	797599.3	0.0475839353477107
1699000	1699	0.110463367372809	0.21829121507106	5.98025759818926e-05	13323942	1471807.5	797480.7	0.0476510545771998
1700000	1700	0.110537901987942	0.218585565770506	5.9847548462884e-05	13339828	1474556.6	800366.7	0.0477796495632123
1701000	1701	0.11049569559288	0.218428844305552	5.97822850049094e-05	13349806	1475096.1	799926.5	0.0477111600246592
1702000	1702	0.110462576555069	0.218502957936764	5.97545805822344e-05	13371257	1477023.5	801547	0.0477435426271153
1703000	1703	0.110348598778858	0.218401503586602	5.97440379991666e-05	13363558	1474649.9	800156.8	0.0476992167688887
1704000	1704	0.110534823756442	0.218610326256424	5.98086027152278e-05	13360233	1476771	801726.5	0.0477904747459401
1705000	1705	0.11037172292562	0.218319287056147	5.97229955557845e-05	13362910	1474887.4	799706.4	0.0476633111007042
1706000	1706	0.110313475596362	0.218386589678908	5.975557490855e-05	13356574	1473410.1	799548.1	0.0476927025515837
1707000	1707	0.110439765750351	0.218487038371155	5.97824176870879e-05	13356861	1475128.6	800523.8	0.0477365859361984
1708000	1708	0.110373778527087	0.218461227958775	5.97447748963484e-05	13370538	1475756.8	800997.9	0.0477253081212557
1709000	1709	0.110530123684227	0.218654219808688	5.98798898252936e-05	13333794	1473785.9	800382	0.0478096678401459
1710000	1710	0.110670034605656	0.218852689219951	6.0008721940852e-05	13300716	1471990.7	799963	0.0478964995788044
1711000	1711	0.11086794680251	0.219244260916284	6.00433542665426e-05	13332960	1478197.9	804774.1	0.0480680459447278
1712000	1712	0.111131944759676	0.219554466707898	6.01893463797637e-05	13305932	1478714.1	805733.7	0.0482041638513895
1713000	1713	0.111046732229418	0.219352817835955	6.01324636860476e-05	13306641	1477659	804347	0.0481156586925739
1714000	1714	0.111131419370646	0.219406381056971	6.02055027741309e-05	13280858	1475920.6	803350.5	0.0481391600485168
1715000	1715	0.110903388928398	0.219261667090495	6.01686518036343e-05	13279596	1472752.2	801758.8	0.0480756786553029
1716000	1716	0.110740821426591	0.218974236119327	5.99860235409804e-05	13325573	1475684.9	802376	0.0479497160840426
1717000	1717	0.11089234655924	0.219077886587636	6.01047085722643e-05	13285567	1473267.7	801016.5	0.0479951203917052
1719000	1719	0.110529236187099	0.218747420993458	5.99159271375875e-05	13329115	1473256.9	800641.9	0.0478504341912893
1720000	1720	0.110471220453287	0.218627029039688	5.99611480702964e-05	13294372	1468645.5	797684.5	0.0477977778267204
1721000	1721	0.110443143485403	0.218438836886645	5.98186986087835e-05	13334778	1472734.8	798929.4	0.0477155254603904
1722000	1722	0.110327805710321	0.218251670561308	5.97506766777252e-05	13342263	1472022.6	797947.6	0.0476337917028018
1723000	1723	0.110406551676052	0.218455657480806	5.98964144477908e-05	13302245	1468655	796970.5	0.0477228742853713
1724000	1724	0.11036141038991	0.218185566304012	5.97438084459455e-05	13337248	1471917.5	797361.8	0.0476049413434024
1725000	1725	0.110379690575908	0.218229407540905	5.9855580391165e-05	13292824	1467257.8	795013.9	0.0476240743156543
1726000	1726	0.109952837521507	0.217485343788356	5.96003051951833e-05	13315670	1464095.7	790811	0.0472998747627392
1727000	1727	0.110010491715653	0.21761239911282	5.96915980386223e-05	13290486	1462092.9	790218.6	0.0473551562476372
1728000	1728	0.109761547187817	0.21723828122922	5.95454372425826e-05	13309929	1460918.4	788481.1	0.0471924708314259
1729000	1729	0.109647778146176	0.217275611090385	5.95220829609302e-05	13324954	1461051.6	789254.7	0.0472086911747001
1731000	1731	0.11013251193139	0.217873308961036	5.98730415392948e-05	13241751	1458347.3	789181.2	0.047468778757631
1732000	1732	0.110312344748703	0.218073523745556	5.992604354446e-05	13242643	1460827	790915.2	0.0475560617588035
1733000	1733	0.110280613059219	0.218122823999559	5.98492953529196e-05	13282632	1464816.8	793496.2	0.0475775663495425
1734000	1734	0.110309362853973	0.218287909699466	5.98603895528618e-05	13297815	1466873.5	795445.6	0.0476496115209621
1735000	1735	0.11055325116991	0.21868675392482	5.99827759140283e-05	13292046	1469478.9	798133.1	0.0478238963421746
1736000	1736	0.110534091721307	0.218783114173517	6.00107773750396e-05	13291350	1469147.3	798595.3	0.0478660510474624
1737000	1737	0.110500119290873	0.218801569056399	5.99504009798454e-05	13320382	1471903.8	800347.2	0.0478741266215421
1738000	1738	0.110800578871635	0.219223051936851	6.00067357045475e-05	13346655	1478817.1	805277.3	0.0480587465005073
1739000	1739	0.11080820842472	0.219107234168014	5.99523310933015e-05	13356765	1480039.2	805231.8	0.0480079800647571
1740000	1740	0.110648771247228	0.218789521475969	5.98783734494006e-05	13350977	1477269.2	802554	0.0478688547076836
1741000	1741	0.110628872935704	0.218772977634635	5.98597242212719e-05	13357277	1477700.5	802777.2	0.0478616157431244
1742000	1742	0.110942047509832	0.219229034750383	6.00425349116463e-05	13331472	1479020.8	804814.4	0.0480613696775847
1743000	1743	0.11083633760848	0.219137121871817	5.99803653824369e-05	13347923	1479434.9	804956.8	0.0480210781822634
