Chromosome	Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
1H	29000	29	0.211000095866043	0.308095834135888	0.000224844347893969	1877620	396178	261823	0.0949230430118888
1H	30000	30	0.20969346176153	0.307037477363731	0.000223864433885629	1881103	394455	260050	0.0942720125058838
1H	31000	31	0.209948848363266	0.307341608464708	0.000225214235671688	1862306	390989	257999	0.0944588642936741
1H	33000	33	0.208844019447582	0.306343694709204	0.000225047121726344	1852981	386984	254715	0.093846459288086
1H	34000	34	0.208372970436819	0.305916375640348	0.000224397581083552	1858528	387267	254626	0.0935848288849264
1H	35000	35	0.209863267906223	0.306900122061405	0.000225541348359045	1851577	388578	255944	0.0941876849213054
1H	36000	36	0.20971481911586	0.307184569607074	0.000225708581199113	1852263	388447	256247	0.094362359804683
1H	37000	37	0.210711305371609	0.307807404430283	0.000225998575142607	1855012	390872	258115	0.0947453982221076
1H	38000	38	0.209136022696799	0.306738698662475	0.00022531784595339	1853301	387592	255434	0.0940886292571484
1H	39000	39	0.209967512076192	0.307161338804399	0.000225142532302788	1861307	390814	257669	0.0943480880561107
1H	40000	40	0.20924881167295	0.306865238460206	0.000225031914351234	1859547	389108	256527	0.0941662745752388
1H	41000	41	0.208058711346642	0.306307326146512	0.000224697411060091	1858312	386638	254798	0.0938241780510255
1H	42000	42	0.206124962746342	0.305087456851453	0.000224785158574101	1842101	379703	249726	0.0930783563280871
1H	43000	43	0.20453021657408	0.304046370464152	0.000224845656933993	1828566	373997	245534	0.0924441953924242
1H	44000	44	0.20319932985452	0.302451841076973	0.000224087957688714	1821694	370167	241861	0.0914771161708508
1H	45000	45	0.203036804643402	0.30199429110489	0.000224917387953286	1802816	366038	238737	0.0912005518599448
1H	46000	46	0.203200163875613	0.302316408111998	0.000226169140736407	1786721	363062	237072	0.0913952106137399
1H	47000	47	0.201394065082287	0.301071261779984	0.000225983054184342	1774953	357465	232880	0.0906439046697915
1H	48000	48	0.199409557612569	0.299602333307734	0.00022328899699425	1800345	359006	233191	0.0897615581234386
1H	50000	50	0.19934957310439	0.299423200545697	0.000225046146761127	1770222	352893	229057	0.0896542530250287
1H	52000	52	0.197834318890746	0.298190048706901	0.000224257882398405	1768035	349778	226407	0.0889173051478238
1H	53000	53	0.197058726588525	0.298127638412634	0.00022474042368527	1759714	346767	224737	0.0888800887854941
1H	54000	54	0.196958771535988	0.298043043226199	0.000224402010928235	1764024	347440	225129	0.0888296556155337
1H	55000	55	0.197349833901253	0.298177820755805	0.000225177787271678	1753475	346048	224194	0.0889100127906809
1H	56000	56	0.197295485241033	0.297815191853785	0.000224773608424868	1755509	346354	224037	0.0886938884989068
1H	57000	57	0.195766323818067	0.297362057504236	0.000223777045011119	1765794	345683	223812	0.0884241932431524
1H	58000	58	0.197315687677819	0.298726000076166	0.000225406855398764	1756353	346556	225113	0.0892372231215057
1H	59000	59	0.196730684299	0.298069118554349	0.000225155863617403	1752538	344778	223533	0.0888451994357666
1H	60000	60	0.196409293110965	0.298139194398566	0.00022520969714167	1752524	344212	223383	0.088886979236626
1H	62000	62	0.19549364253675	0.297235055703719	0.000225013027914827	1744957	341128	220853	0.0883486783391932
1H	63000	63	0.194623498809862	0.296415503072395	0.000224811908496369	1738454	338344	218594	0.0878621504616608
1H	64000	64	0.1942403608749	0.296407155840953	0.00022517996825307	1732678	336556	217601	0.087857202033723
1H	65000	65	0.19184446796753	0.293718047900266	0.000222961285766369	1735411	332929	213585	0.0862702916623429
1H	66000	66	0.189920767518385	0.292209104747262	0.00022225344392653	1728584	328294	209947	0.0853861608971964
1H	67000	67	0.189225999131566	0.291440538742035	0.000221165722946741	1736458	328583	209667	0.0849375876222476
1H	68000	68	0.188214209281273	0.291259487421739	0.000220325002936042	1747562	328916	210156	0.0848320890131742
1H	69000	69	0.187283082138419	0.290446994217212	0.000219750944730741	1746917	327168	208642	0.0843594564498129
1H	70000	70	0.187023092226396	0.28972239017372	0.000218742837370495	1754270	328089	208612	0.083939063367973
1H	71000	71	0.186266288680539	0.289427916983652	0.000218524306968551	1754209	326750	207810	0.0837685191294959
1H	72000	72	0.186354872986105	0.289454760833636	0.000218836433257913	1749533	326034	207341	0.0837840585692571
1H	73000	73	0.187190024251696	0.289784635944328	0.000219186955488998	1747919	327193	208029	0.083975135229387
1H	74000	74	0.186946581558488	0.289641494016416	0.000218727710618102	1753533	327817	208392	0.0838921950560618
1H	75000	75	0.185710437989475	0.288964905939662	0.000219216478689282	1737576	322686	205015	0.0835007168647175
1H	76000	76	0.184813041361858	0.287907103965055	0.000218388740522837	1737978	321201	203424	0.0828905005135449
1H	77000	77	0.186426532083634	0.288840533816174	0.000219363770300344	1733750	323217	204901	0.0834288539752122
1H	78000	78	0.186634293601042	0.289536358090066	0.000220905006142741	1717889	320617	203851	0.0838313026560592
1H	79000	79	0.186441288604051	0.289324042407161	0.000220549755628484	1720901	320847	203873	0.0837084015148205
1H	80000	80	0.184932805724472	0.287755808420594	0.00021813595814856	1740178	321816	203607	0.0828034052797894
1H	81000	81	0.186546405948774	0.289206857500634	0.000219065931874204	1742880	325128	206427	0.0836406064253918
1H	82000	82	0.18530486590205	0.287847417874416	0.000217783181465705	1746932	323715	204730	0.0828561359769687
1H	83000	83	0.186412512956028	0.289103838881536	0.000220177282206922	1724101	321394	204014	0.0835810296560413
1H	84000	84	0.185855359592431	0.289034098014642	0.000220219859326714	1722603	320155	203410	0.0835407098151375
1H	85000	85	0.184134252619332	0.287728085862063	0.000218369075625367	1736130	319681	202594	0.082787451393847
1H	86000	86	0.184155615027858	0.287778273020385	0.000217946183310891	1743482	321072	203516	0.0828163344225955
1H	88000	88	0.180755387351998	0.285120951183588	0.000216961141185344	1727008	312166	196821	0.0812939568038342
1H	89000	89	0.178965128390534	0.283553363638164	0.000214804832964296	1742535	311853	195915	0.0804025100305168
1H	90000	90	0.178968534852613	0.283523503255965	0.000215518755434445	1730645	309731	194551	0.0803855768985352
1H	91000	91	0.178720502865938	0.2832472996463	0.000215950250350379	1720379	307467	192975	0.0802290327569208
1H	92000	92	0.178096053373632	0.282709402391637	0.000214791600012385	1732391	308532	193409	0.0799246062006363
1H	94000	94	0.178553810203817	0.283069914050039	0.000215016854902228	1733175	309465	194133	0.0801285762402965
1H	95000	95	0.176972831314384	0.281122533539632	0.000214248816650507	1721688	304692	189987	0.0790298788637416
1H	96000	96	0.176129131589123	0.28031445126255	0.000214883576028833	1701706	299720	186503	0.0785761915866243
1H	97000	97	0.175587958028986	0.279518980347283	0.000213953979147233	1706797	299693	185976	0.0781308603743849
1H	98000	98	0.174892741969854	0.278778919915182	0.000214484416041865	1689384	295461	182969	0.0777176861890754
1H	99000	99	0.175016019732014	0.279186301698916	0.000215650060398097	1676058	293337	181979	0.077944991056318
1H	100000	100	0.175252695397593	0.279052474571525	0.000216052848881159	1668214	292359	181141	0.0778702835644918
1H	101000	101	0.175276791303564	0.279004041328846	0.000215530947377836	1675721	293715	181925	0.0778432550778284
1H	102000	102	0.174509764332958	0.278081471368829	0.000214290448782839	1683986	293872	181505	0.0773293047186527
1H	103000	103	0.173213253164974	0.277252219099214	0.000212533256194853	1701752	294766	181869	0.0768687929954385
1H	105000	105	0.171153611025958	0.275269924772252	0.000211556968470614	1693023	289767	177881	0.0757735314841212
1H	106000	106	0.170955647080542	0.275169021756807	0.000211326817668099	1695469	289850	177929	0.0757179905345983
1H	107000	107	0.168526434128992	0.273036298656466	0.00021030155430068	1685605	284069	173533	0.0745488203840231
1H	108000	108	0.167675546242208	0.272367809579378	0.000210628871960165	1672152	280379	171060	0.0741842236950684
1H	109000	109	0.168286808606239	0.272623244182257	0.000211863458385867	1655822	278653	169960	0.0743234332684586
1H	110000	110	0.166793054478713	0.270544256955984	0.000210807143319916	1647047	274716	166375	0.0731941949718654
1H	111000	111	0.166058193738661	0.270226323897737	0.000209346160635886	1666193	276685	167615	0.0730222661272846
1H	112000	112	0.166922023673332	0.271016752521509	0.000209746818258224	1669558	278686	169148	0.0734500801473048
1H	113000	113	0.167024676387487	0.271215585397077	0.000209617644167423	1674070	279611	169843	0.073557893762279
1H	114000	114	0.166927172198531	0.271476821927046	0.000209684443330516	1676228	279808	170245	0.0736996648436092
1H	115000	115	0.166129706467035	0.271099812170198	0.000208898824086992	1684172	279791	170260	0.0734951081587164
1H	117000	117	0.164306088030651	0.269057594766665	0.000208145816639965	1670918	274542	166070	0.0723919893016228
1H	118000	118	0.163019379416796	0.268187297736579	0.000207237215924445	1674715	273011	164959	0.0719244266672485
1H	119000	119	0.162924811153525	0.267796303281358	0.000207062470367948	1672655	272517	164354	0.071714860051161
1H	121000	121	0.164355962505238	0.268851928129547	0.000208310601597009	1665726	273772	165397	0.0722813592589754
1H	122000	122	0.164695474520546	0.269023958075581	0.000208416368361327	1666166	274410	165781	0.0723738900186518
1H	123000	123	0.164437141242243	0.269135686132737	0.00020891837519042	1659546	272891	165081	0.072434017550139
1H	124000	124	0.164676225819547	0.269317845363701	0.000208546753076821	1667721	274634	166189	0.0725321018313463
1H	125000	125	0.164542403828666	0.269735491256815	0.000207952882926657	1682466	276837	167963	0.0727572352435554
1H	126000	126	0.163910572394757	0.269355353685388	0.00020821890098211	1673443	274295	166372	0.0725523065589805
1H	127000	127	0.164648132142284	0.269918574461594	0.000208826502521996	1670684	275075	167010	0.0728560368393791
1H	128000	128	0.163402546376283	0.268799547093204	0.000208920342977096	1655372	270492	163805	0.0722531965175118
1H	129000	129	0.163389144302557	0.268993290450317	0.000209477083526259	1648959	269422	163335	0.0723573903072887
1H	131000	131	0.160559713438317	0.265323072933778	0.000206210956983846	1655490	265805	159218	0.0703963330310229
1H	132000	132	0.159971043777554	0.265003865664918	0.000205998831344732	1654912	264738	158570	0.0702270488173497
1H	133000	133	0.15968973794844	0.2651142812877	0.000206595568352795	1646737	262967	157735	0.0702855821426935
1H	134000	134	0.16028098110085	0.265838935217232	0.000207209978384807	1645947	263814	158604	0.0706703394774318
1H	135000	135	0.160924811613913	0.266548710262443	0.000207880076046848	1644097	264576	159387	0.0710482149425717
1H	136000	136	0.160349048311944	0.265362848101377	0.000207751253375212	1631522	261613	156837	0.0704174411524744
1H	137000	137	0.157774135961459	0.263195601530165	0.000205546492214392	1639597	258686	154392	0.0692719246648256
1H	138000	138	0.156201045860284	0.261655486920898	0.000204402692689955	1638651	255959	152169	0.0684635938358123
1H	139000	139	0.155320385819843	0.260181867646012	0.000203959911992386	1627288	252751	149416	0.0676946042517667
1H	140000	140	0.153562611585215	0.258660413976874	0.000202048730302225	1638882	251671	148297	0.0669052097586876
1H	141000	141	0.154056464937607	0.259321922757426	0.000202560390633788	1638964	252493	149115	0.0672478596226084
1H	142000	142	0.153189680279194	0.25806919478343	0.000202716768328373	1620664	248269	145968	0.066599709296168
1H	143000	143	0.15363716113729	0.258517898325425	0.000202339675056763	1632372	250793	147625	0.066831503754595
1H	144000	144	0.15303610108525	0.258193886491185	0.000202339284691284	1628289	249187	146683	0.0666640830214231
1H	146000	146	0.152007472428706	0.256705006198302	0.000201964767982547	1615539	245574	143789	0.06589746020727
1H	147000	147	0.15063270318671	0.255674656076925	0.000200674365227985	1623273	244518	142945	0.065369529760054
1H	148000	148	0.150123210847498	0.254898020350127	0.000200367997582693	1618364	242954	141623	0.0649730007784139
1H	149000	149	0.150352928798433	0.254930688274147	0.000200554781357398	1615765	242935	141534	0.0649896558239303
1H	150000	150	0.151217559610013	0.255250019581473	0.000201235578890103	1608874	243290	141612	0.0651525724963421
1H	151000	151	0.149961227257701	0.254343613805932	0.000199929662039041	1618405	242698	141091	0.0646906738838612
1H	152000	152	0.150362141982395	0.254683861741423	0.000200195818920511	1618426	243350	141568	0.0648638694315243
1H	154000	154	0.150285751644629	0.25497008971309	0.000200240746650688	1621338	243664	142022	0.065009746648301
1H	155000	155	0.151053553190196	0.255878235720247	0.000201560546255754	1611594	243437	142289	0.0654736715153062
1H	156000	156	0.149623789260609	0.25484534917553	0.000199654812086233	1629273	243778	142290	0.064946151996398
1H	157000	157	0.150228546459478	0.255535113429179	0.000201749278289639	1604269	241007	140962	0.0652981941952632
1H	158000	158	0.149525462581476	0.255048150571139	0.000201131879541205	1607987	240435	140550	0.0650495591097582
1H	159000	159	0.148391255244426	0.253612430517714	0.000199561986791021	1615048	239659	139442	0.0643192649131023
1H	160000	160	0.148053419916072	0.252920200643197	0.000197959740523501	1632350	241675	140200	0.063968627893395
1H	161000	161	0.147850259953389	0.25290680707279	0.000198425608187377	1624522	240186	139419	0.0639618530637537
1H	162000	162	0.148801106441568	0.254267352068956	0.00020042286615929	1609484	239493	139693	0.0646518863281584
1H	163000	163	0.148593745690855	0.254008352662803	0.000201097751814302	1595444	237073	138166	0.064520243222471
1H	164000	164	0.148402181407886	0.253235042373969	0.000200494572295126	1595300	236746	137437	0.064127986686146
1H	165000	165	0.147701658474878	0.252575101244419	0.000200471456642387	1587362	234456	135894	0.0637941817686286
1H	166000	166	0.146675974315919	0.251707819220084	0.000199611635864165	1590090	233228	134952	0.0633568262565306
1H	167000	167	0.145869385782389	0.250680757033716	0.000198605201760054	1593165	232394	134015	0.062840841946997
1H	168000	168	0.145295211605107	0.250045372991729	0.000197730258881127	1599158	232350	133743	0.0625226885545727
1H	169000	169	0.145189373513579	0.250103435169153	0.00019747097048417	1604105	232899	134154	0.0625517282834109
1H	170000	170	0.143352139680345	0.247885666806271	0.000196538228505136	1590775	228041	130439	0.0614473038079895
1H	171000	171	0.144218815015087	0.248841447485112	0.000197732052353475	1583767	228409	131011	0.0619220659864859
1H	172000	172	0.143779309995184	0.248845387820001	0.000198098688715472	1577960	226878	130334	0.0619240270392866
1H	173000	173	0.14310783473255	0.248085620946674	0.000196822325236433	1588746	227362	130319	0.0615464753204968
1H	174000	174	0.143241239228249	0.248205980469767	0.000197255689461384	1583308	226795	130028	0.0616062087409584
1H	175000	175	0.142754600276202	0.247575987671083	0.000196108604900181	1593763	227517	130167	0.0612938696713121
1H	177000	177	0.141696649480118	0.246590287671097	0.000196483540527626	1575069	223182	127399	0.0608067699737144
1H	178000	178	0.142733053300302	0.248014176459405	0.000198355048058667	1563387	223147	128016	0.0615110317248368
1H	179000	179	0.141620344848708	0.245971885531069	0.000196476203498022	1567296	221961	126259	0.0605021684717093
1H	180000	180	0.14125567042342	0.245430862885516	0.000197055307666172	1551251	219123	124394	0.0602363084567288
1H	181000	181	0.141226156535479	0.245970029368351	0.000196968863745075	1559442	220234	125451	0.0605012553474675
1H	182000	182	0.141851655151111	0.246788649425953	0.00019776858518698	1557169	220887	126172	0.0609046374854859
1H	183000	183	0.141294439963232	0.245831005471366	0.000196613408485171	1563317	220888	125686	0.0604328832510627
1H	184000	184	0.140997473960459	0.245597422940348	0.000196875809018393	1556191	219419	124804	0.0603180941549399
1H	185000	185	0.140275766950145	0.244996512305686	0.000197053217928583	1545798	216838	123201	0.0600232910419502
1H	186000	186	0.139302997570591	0.243362891650043	0.000196193674427147	1538646	214338	120985	0.0592254970322703
1H	187000	187	0.137839105364634	0.241747963740773	0.000193900307242671	1554421	214260	120377	0.0584420779728101
1H	188000	188	0.138046302410408	0.24257404294112	0.000194508085599511	1555297	214703	121156	0.0588421663088003
1H	189000	189	0.136658227653583	0.241196793791142	0.000193001042754977	1561794	213432	120026	0.0581758933351265
1H	190000	190	0.136626880181297	0.241135054399409	0.000192716532191392	1565607	213904	120259	0.0581461144602061
1H	191000	191	0.137155620224424	0.241467593583969	0.000192730165744106	1569706	215294	121053	0.0583065987512329
1H	192000	192	0.137388594786571	0.241686043343749	0.000194002279456783	1551992	213226	119950	0.0584121435471566
1H	193000	193	0.138516084444629	0.242576111558566	0.000195135122323304	1545344	214055	120583	0.0588431698988737
1H	194000	194	0.138806686914311	0.243284059257935	0.000195985349393502	1540920	213890	120892	0.0591871334890183
1H	195000	195	0.138822129855052	0.243224784610759	0.000196211494365834	1536621	213317	120517	0.0591582958489503
1H	196000	196	0.13703134260188	0.240466538562941	0.000194379695022909	1530409	209714	117232	0.0578241561684422
1H	197000	197	0.136855238537319	0.240258484344246	0.000194539433432292	1525254	208739	116611	0.0577241392993944
1H	198000	198	0.136707237012878	0.240162561319067	0.000194687503007646	1521719	208030	116209	0.0576780558593347
1H	199000	199	0.135924290489019	0.239477913550662	0.000195172551399656	1505544	204640	114158	0.0573496710785783
1H	200000	200	0.13514784142899	0.238137006154433	0.000194603599660626	1497449	202377	112270	0.0567092337001963
1H	201000	201	0.135016978886201	0.238337195331962	0.000194138325879956	1507166	203493	113089	0.0568046186787058
1H	202000	202	0.134454159357339	0.237930914132754	0.000193475770295775	1512337	203340	112955	0.0566111199000479
1H	203000	203	0.134452766207412	0.238416339892917	0.000194790832411327	1498080	201421	112236	0.056842351127935
1H	204000	204	0.134709636507999	0.23867791157002	0.000195207205821905	1494971	201387	112293	0.0569671454714263
1H	205000	205	0.134085448240517	0.238221254510075	0.000194349480437392	1502430	201454	112274	0.056749366100354
1H	206000	206	0.133757978544934	0.238227191181066	0.00019322687766834	1520014	203314	113459	0.0567521946180201
1H	207000	207	0.132725155940403	0.237057503941398	0.000191826118949735	1527186	202696	112725	0.0561962601749257
1H	208000	208	0.133484077214995	0.238445750776008	0.000192676530900996	1531516	204433	114365	0.0568563760631342
1H	209000	209	0.133861068310221	0.238957056375121	0.000191466099685766	1557600	208502	116850	0.0571004747914627
1H	210000	210	0.13278153468196	0.237606218649621	0.000190548035766421	1554915	206464	115200	0.0564567151409716
1H	211000	211	0.132849096506181	0.237339620994796	0.000190606198687751	1550481	205980	114703	0.0563300956939536
1H	212000	212	0.131334135156516	0.235345535095274	0.000188742669858425	1554790	204197	112934	0.0553875208892808
1H	213000	213	0.131269503386223	0.2361233056387	0.000189499018866098	1552615	203811	113319	0.0557542154657469
1H	214000	214	0.13093033543721	0.235748421955729	0.000189039395364387	1555224	203626	113096	0.0555773184546166
1H	215000	215	0.130529452285215	0.235214315421959	0.000188287473166466	1560575	203701	112929	0.0553257741794206
1H	216000	216	0.13097945140054	0.235942212204631	0.00018891324963644	1559863	204310	113596	0.0556687275000149
1H	217000	217	0.130858995304693	0.235414860819024	0.000188878705865679	1553466	203285	112695	0.0554201566944404
1H	218000	218	0.130400621886878	0.234306260873746	0.000187647717676371	1559126	203311	112107	0.054899423884636
1H	219000	219	0.130392367025612	0.2347351328513	0.000188054157927067	1558082	203162	112342	0.0551005825947174
1H	220000	220	0.129547975790937	0.234020940797879	0.000186966474819905	1566686	202961	112094	0.0547658007319244
1H	221000	221	0.13035498597068	0.234870735386055	0.000188611285365211	1550681	202139	111892	0.0551642623407862
1H	222000	222	0.130081867360423	0.234496926512595	0.000188363158413152	1549824	201604	111448	0.0549888085438536
1H	224000	224	0.126968176584212	0.231239823162988	0.00018582917342861	1548451	196604	107761	0.0534718558164498
1H	225000	225	0.126706663687982	0.23070688913421	0.00018538108380393	1548782	196241	107300	0.0532256686939845
1H	226000	226	0.126780470400966	0.230701316303838	0.000186489386806904	1530354	194019	106048	0.0532230973443236
1H	227000	227	0.127833166288618	0.232051870446387	0.00018726549327792	1535517	196290	107777	0.0538480705776668
1H	228000	228	0.127045069619185	0.231058864539688	0.000185810391898748	1546341	196455	107515	0.0533881988823701
1H	229000	229	0.126966956112459	0.231089356789649	0.000186324398851307	1538227	195304	106942	0.0534022908214537
1H	230000	230	0.126919739977209	0.230751194760972	0.000185674735503206	1544480	196025	107117	0.0532461138836162
1H	231000	231	0.126983365312725	0.230604241698702	0.000185697275172467	1542139	195826	106875	0.0531783162894333
1H	232000	232	0.126966501413811	0.230344443695523	0.000185564373624425	1540871	195639	106596	0.0530585627413998
1H	233000	233	0.127518503923462	0.231315771925099	0.000186378443298798	1540349	196423	107467	0.0535069863413044
1H	234000	234	0.127660440189261	0.230971842280927	0.000185620831199487	1548334	197661	107834	0.0533479919266453
1H	235000	235	0.127339783981602	0.230673535822815	0.000185583350956168	1544961	196735	107260	0.0532102801289997
1H	236000	236	0.127496794442796	0.23091725530945	0.000185684986791446	1546533	197178	107605	0.0533227787996496
1H	237000	237	0.126447982769993	0.229930608975617	0.000185081927455958	1543354	195154	106271	0.052868084943898
1H	238000	238	0.126250047245367	0.229338249017409	0.000185134391356476	1534542	193736	105170	0.0525960324623709
1H	239000	239	0.124546556167226	0.227246010109347	0.000183225497920497	1538228	191581	103296	0.0516407491106173
1H	240000	240	0.125440999131855	0.228793884548129	0.000185828607887553	1515876	190153	103204	0.0523466416066224
1H	241000	241	0.125413537626118	0.228700548841129	0.000186291731132904	1507118	189013	102533	0.0523039410402334
1H	242000	242	0.125015011010286	0.227927578840694	0.000185655382417648	1507227	188426	101858	0.0519509811961807
1H	243000	243	0.125045264203675	0.228045282518989	0.000185715095890533	1507814	188545	101990	0.0520046508791655
1H	244000	244	0.124726115368404	0.227767987743571	0.000185566146004743	1506565	187908	101595	0.0518782562407556
1H	245000	245	0.12432965336608	0.226792870780823	0.000185477435470561	1495122	185888	100013	0.0514350062370068
1H	246000	246	0.124396241239595	0.227543723313403	0.000186227506615979	1492939	185716	100401	0.0517761460193265
1H	247000	247	0.124027197564111	0.227200692773909	0.000185291492621183	1503517	186477	100740	0.0516201547969442
1H	248000	248	0.122335440752271	0.224486230486107	0.000181411854898786	1531257	187327	100083	0.0503940676778616
1H	249000	249	0.122202821934172	0.224487328738423	0.000181671626087333	1526896	186591	99749.2	0.0503945607641129
1H	250000	250	0.121174287779676	0.223130030310939	0.00018063644460862	1525827	184891	98370.4	0.0497870104265607
1H	251000	251	0.120508132062696	0.222146786387375	0.000180292332702441	1518188	182954	96968.8	0.0493491947022382
1H	252000	252	0.1205331033496	0.222749307901176	0.000180874225841872	1516629	182804	97284.9	0.0496172541704529
1H	253000	253	0.120017899105777	0.222078479537665	0.000181220577679538	1501751	180237	95696.3	0.0493188510737613
1H	254000	254	0.118902260404572	0.220599584762065	0.000179996930053272	1502032	178595	94330.5	0.0486641767971957
1H	255000	255	0.120580029305034	0.22233003145785	0.00018140289972951	1502131	181127	96091.6	0.0494306428880485
1H	257000	257	0.120807571772362	0.22266476305449	0.000182229560445742	1493019	180368	95813.1	0.049579596706112
1H	258000	258	0.121481104052238	0.223543754352272	0.000183278952946335	1487647	180721	96294.6	0.0499718101099088
1H	259000	259	0.11946025696689	0.221390096706241	0.000181218597929921	1492488	178293	94451.1	0.0490135749195989
1H	261000	261	0.118998443719005	0.221045671093799	0.000181631243516072	1481095	176248	93341.3	0.0488611887093082
1H	262000	262	0.119506521949697	0.221839950026027	0.000181941670442938	1486672	177667	94395.9	0.0492129634275504
1H	263000	263	0.119385187140933	0.221780823173937	0.00018132127309051	1496065	178608	94909.7	0.0491867335277092
1H	264000	264	0.119588930990929	0.221848494904735	0.000182325696254898	1480530	177055	94040.7	0.0492167546914963
1H	265000	265	0.11875813151317	0.220442901088063	0.00018047997673938	1491881	177173	93538.8	0.0485950726401215
1H	266000	266	0.119322283401039	0.22185695863214	0.000182142124644831	1483629	177030	94148.6	0.0492205100935032
1H	267000	267	0.119999457411923	0.222511367243539	0.000183249303247024	1474415	176929	94231.6	0.0495113085525893
1H	268000	268	0.118955979398629	0.220787659265698	0.000180652923699842	1493687	177683	93949.5	0.048747190484026
1H	269000	269	0.119737729068251	0.222070328887291	0.000181063580035898	1504246	180115	95748.8	0.0493152309721096
1H	270000	270	0.119846410840958	0.221755604442123	0.000181450504086175	1493595	179002	94901.1	0.0491755481014913
1H	271000	271	0.119101419094442	0.220702540562269	0.000180774539154068	1490528	177524	93746.4	0.0487096114106399
1H	272000	272	0.119189001662014	0.221097317448176	0.000181291145239734	1487352	177276	93837.1	0.0488840237827796
1H	273000	273	0.11878545905957	0.220424057933178	0.000180561762499199	1490275	177023	93435.4	0.0485867653157289
1H	274000	274	0.117706965688481	0.218920838144145	0.000179313907040702	1490549	175448	92088	0.047926333373735
1H	275000	275	0.11714623360015	0.217969289546585	0.000178355951777756	1493535	174962	91454.9	0.047510611185443
1H	276000	276	0.117396357741671	0.218399460579979	0.000178600292935728	1495336	175547	91933.6	0.0476983243816258
1H	277000	277	0.117020416250511	0.218481980419728	0.000179359880632146	1483818	173637	91148.2	0.0477343757681266
1H	278000	278	0.117143204317025	0.218154003278791	0.000177764635296907	1506037	176422	92340.7	0.0475911691465626
1H	279000	279	0.116752969196908	0.218031319158188	0.000177738618409258	1504784	175688	92046	0.0475376561338595
1H	280000	280	0.117002472484927	0.218029198125639	0.000178133661533751	1498088	175280	91722.4	0.0475367312353092
1H	281000	281	0.116987077513707	0.21838252828749	0.000177794438400729	1508688	176497	92598.6	0.0476909286612363
1H	282000	282	0.115676790354324	0.216319844789632	0.000175471897264778	1519769	175802	91452.7	0.0467942752498105
1H	283000	283	0.115856862774759	0.216990973542381	0.000175975657965111	1520471	176157	92000.5	0.0470850825988703
1H	284000	284	0.115134088184776	0.215941081731736	0.000173915896661228	1541672	177499	92325.2	0.0466305507794722
1H	285000	285	0.113760266842597	0.214424173855368	0.000172364304590828	1547579	176053	91182	0.0459777263335573
1H	286000	286	0.113978483471736	0.214407790741334	0.00017262228704675	1542721	175837	90961.6	0.0459707007305795
1H	287000	287	0.114132114750994	0.214574909933476	0.000173097820669861	1536649	175381	90767.6	0.0460423919729593
1H	288000	288	0.114288835381716	0.215144597230989	0.00017400422547418	1528767	174721	90731	0.0462871977176844
1H	289000	289	0.11396116936443	0.214061835596381	0.000172569805081591	1538682	175350	90489.3	0.0458224694588922
1H	290000	290	0.113838065622328	0.214108355809557	0.000173438857867956	1523963	173485	89611.3	0.0458423880274721
1H	291000	291	0.114097862358344	0.21440372590286	0.000174286054209721	1513350	172670	89268.4	0.0459689576810287
1H	292000	292	0.114994405347804	0.216029856536085	0.00017688343079689	1491603	171526	89336	0.0466688989150013
1H	293000	293	0.114557015934804	0.215617855614048	0.00017658101445794	1491013	170806	88885.8	0.0464910596596005
1H	294000	294	0.114945792219431	0.215734638052131	0.000176955478057394	1486318	170846	88813.4	0.0465414340554842
1H	295000	295	0.114450690402354	0.214653654938423	0.000176112356059334	1485583	170026	87909.6	0.0460761915784237
1H	296000	296	0.11447155849519	0.215239145035768	0.000176520076008737	1486806	170197	88363.3	0.0463278895557282
1H	297000	297	0.113676674858425	0.214432606251967	0.000175233085932402	1497440	170224	88204.8	0.0459813426240113
1H	298000	298	0.113306856660081	0.214311594617048	0.000174797750620873	1503210	170324	88340.5	0.0459294595873021
1H	299000	299	0.113295676371088	0.214137435768019	0.000174696324471885	1502511	170228	88183.5	0.0458548413973025
1H	300000	300	0.113990449441589	0.214530908842818	0.000175579961701875	1492897	170176	88106.8	0.0460235108489254
1H	301000	301	0.114271578846892	0.214770881755032	0.000176086135734867	1487649	169996	88045.8	0.0461265316498339
1H	302000	302	0.114404606134692	0.21535047124545	0.000177270447288948	1475771	168835	87755.6	0.0463758254656375
1H	304000	304	0.114765872754317	0.215878809681062	0.000177953573904516	1471657	168896	87968.1	0.0466036604693124
1H	305000	305	0.114380818781779	0.215469024412235	0.000177591163191573	1472065	168376	87602.4	0.0464269004811602
1H	306000	306	0.113988558693332	0.214956322175403	0.000177296785646086	1469937	167556	87019.7	0.0462062204431755
1H	307000	307	0.11403542257736	0.214850745493875	0.000177388579762592	1466974	167287	86793.4	0.046160842839274
1H	308000	308	0.113807510904208	0.214429133281022	0.000176784763761766	1471221	167436	86702	0.0459798531996505
1H	309000	309	0.113278255627119	0.213544726512345	0.000176351280899788	1466292	166099	85680.3	0.0456013502212323
1H	310000	310	0.1145325051726	0.215346829174675	0.000177687792958235	1468797	168225	87381.6	0.0463742568355867
1H	311000	311	0.113618746076371	0.214395306000165	0.000177102758103219	1465480	166506	86279.5	0.0459653472349045
